runner,gender,yard,start,split1,split2,split3,finish
504,M,4,0.22,4.63,22.6,43,47.65
504,M,5,0.38,4.75,23.03,43.32,48.23
504,M,6,0.17,4.48,23.05,44.15,48.65
504,M,7,0.52,5.13,23.77,43.98,48.72
504,M,8,0.45,5.12,24.22,45.52,50.12
504,M,9,0.33,5.4,24.8,46.25,51.28
504,M,10,0.38,5.37,25.12,49.03,54.83
373,M,1,0.65,5.58,24.35,45,49.28
373,M,2,0.77,5.52,22.92,40.17,44.07
373,M,3,0.78,5.33,22.5,40.42,44.27
373,M,4,0.68,5.37,21.67,39.78,44.68
373,M,5,0.7,5.37,21.57,39.15,43.15
373,M,6,0.67,5.48,22.53,40.72,44.7
373,M,7,0.57,5.07,20.88,41.87,45.87
373,M,8,0.57,4.93,20.78,39.3,43.62
373,M,9,0.5,5.22,22.75,43.33,47.92
373,M,10,0.6,5.17,23.65,49.75,55.07
373,M,11,0.62,6.03,30.67,,
377,M,1,0.75,5.62,24.35,43.12,47.03
377,M,2,0.8,5.52,21.82,37.93,41.77
377,M,3,0.23,4.42,19.58,37.05,40.98
377,M,4,0.35,4.58,19.58,35.87,39.88
377,M,5,0.35,4.92,21.9,40.92,45.33
377,M,6,0.67,5.6,23.87,45.67,50.53
377,M,7,0.68,5.87,25,45.37,50.07
377,M,8,0.4,5.33,23.65,44.57,49.67
377,M,9,0.33,5.18,24.75,46.92,52.18
377,M,10,0.43,5.6,26.68,49.7,55.6
377,M,11,0.62,7.38,,,
61,M,1,0.4,5.22,21.7,38.68,42.72
61,M,2,0.25,4.77,20.73,38.2,42.28
61,M,3,0.72,5.32,23.33,41.53,45.58
61,M,4,0.22,4.25,19.47,36.78,41.27
61,M,5,0.17,4.43,20.97,39.73,43.98
61,M,6,0.13,4.27,21.85,45.05,49.5
61,M,7,0.25,4.87,24.92,46.23,50.95
61,M,8,0.4,5.08,24.4,46.6,51.13
61,M,9,0.27,4.8,24.77,45.48,50.2
61,M,10,0.28,5.25,26.77,50.55,55.92
61,M,11,4.02,,,,
145,M,1,0.65,5.55,23.92,43.3,47.65
145,M,2,0.72,5.63,23.25,41.7,46.17
145,M,3,0.53,5.32,22.98,43.05,47.87
145,M,4,0.55,5.42,23.92,45.75,50.15
145,M,5,0.72,5.53,24.35,46.1,50.92
145,M,6,0.53,5.67,25.15,45.62,50
145,M,7,0.28,5.03,24.22,45.8,50.77
145,M,8,0.23,5.33,25.8,47.48,52.48
145,M,9,0.12,47.45,24.55,,52.48
145,M,10,0.33,5.48,26.52,50.18,55.97
145,M,11,2.18,,,,
167,M,1,0.07,4.33,23.18,44.8,50.47
167,M,2,0.15,4.9,24.03,46.23,51.05
167,M,3,0.13,4.52,22.87,44.27,50.23
167,M,4,0.13,4.72,23.35,44.55,50.58
167,M,5,0.13,4.47,23.87,45.43,51.48
167,M,6,0.07,4.6,24.35,46.32,52.02
167,M,7,0.07,4.55,24.13,46.7,52.97
167,M,8,0.2,4.82,24.47,48.37,54.05
167,M,9,0.1,4.83,25.57,48.97,54.97
167,M,10,0.1,5.72,27.42,50.47,56.05
167,M,11,4.1,,,,
12,M,1,0.07,44.83,23.2,,51.87
12,M,2,0.15,4.88,24.03,44.55,51.4
12,M,3,0.13,4.53,22.87,44.25,50.23
12,M,4,0.13,4.7,23.33,44.53,50.55
12,M,5,0.07,4.48,23.87,45.4,52.48
12,M,6,0.23,4.58,24.35,46.27,52.32
12,M,7,0.13,4.52,24.12,46.78,53.05
12,M,8,0.18,4.85,24.38,48.38,54.52
12,M,9,0.12,4.73,24.62,47.13,52.72
12,M,10,0.2,4.9,24.32,49.43,56.05
12,M,11,3.72,,,,
286,M,1,0.08,4.32,23.18,44.83,51.88
286,M,2,0.15,4.87,24.05,44.57,51.07
286,M,3,0.13,4.53,22.87,44.27,50.23
286,M,4,0.15,4.72,23.35,44.55,51.28
286,M,5,0.12,4.48,23.88,45.43,51.68
286,M,6,0.07,4.58,24.38,46.33,52.33
286,M,7,0.1,4.55,24.13,46.72,53.08
286,M,8,0.18,4.75,24.47,48.38,54.08
286,M,9,0.15,4.77,25.57,48.98,54.98
286,M,10,0.08,4.9,25.27,49.43,56.05
286,M,11,4.58,,,,
358,M,1,0.03,4.53,24.28,47.95,52.97
358,M,2,0.6,5.97,26.28,48.42,53.17
358,M,3,0.27,5.18,25.73,49.1,54.48
358,M,4,0.17,4.82,26.37,50.45,54.38
358,M,5,0.2,5.98,26.95,50.95,55.95
358,M,6,0.1,50.33,27.72,,54.72
358,M,7,0.15,50.73,27.25,,55.92
358,M,8,0.2,5.48,26.73,47.75,53.07
358,M,9,0.13,5.25,27.35,50.27,55.52
358,M,10,0.18,5.2,27.32,51.27,56.5
358,M,11,2.75,,,,
463,M,1,0.7,5.92,24.75,44.38,51.3
463,M,2,0.55,5.47,,43.33,50.37
463,M,3,0.58,5.32,23.32,43.6,50.55
463,M,4,0.5,5.12,23.35,43.68,49.42
463,M,5,0.8,5.23,22.65,42.43,47.23
463,M,6,0.62,4.92,22.4,42.08,47.13
463,M,7,0.55,4.8,22.47,42.13,46.28
463,M,8,0.57,4.85,22.75,43.53,48.7
463,M,9,0.43,4.83,23.47,45.13,50.1
463,M,10,0.18,5.33,,51.13,58.13
308,M,1,0.33,43.33,23.88,,47.83
308,M,2,0.4,5.37,23.18,41.13,45.13
308,M,3,0.22,4.68,21.42,39.12,43.28
308,M,4,0.37,5.17,21.68,39.45,43.62
308,M,5,0.3,4.92,22.77,42.67,47.23
308,M,6,0.4,5.28,23.58,42.12,46.73
308,M,7,0.45,4.85,21.37,41.43,46.15
308,M,8,0.4,5.08,22.45,42.45,47.03
308,M,9,0.28,5.15,23.78,44.13,48.63
308,M,10,0.43,5.78,26.48,51.12,58.2
191,M,1,0.62,5.43,24.38,43.62,48.98
191,M,2,0.57,5.47,23.45,43.35,48.85
191,M,3,0.67,5.53,23.72,44.08,49.78
191,M,4,0.55,5.5,24.17,44.93,50.08
191,M,5,0.57,5.33,24.02,45.25,49.9
191,M,6,0.62,5.7,24.53,46.35,51.05
191,M,7,0.65,5.68,25.05,47.35,52.32
191,M,8,0.52,5.53,24.42,46.92,52.38
191,M,9,0.53,5.78,25.93,49.17,54.75
191,M,10,0.45,6.13,28.33,53.17,58.25
414,M,1,0.48,43.68,23.77,,49.95
414,M,2,0.17,5,23.27,43.83,50.47
414,M,3,0.2,4.98,23.45,45.07,50.65
414,M,4,0.15,5.22,25.7,49.05,54.57
414,M,5,0.4,6.5,27.52,51.38,56.88
414,M,6,0.42,6.68,29.32,52.22,57.52
414,M,7,0.57,7.37,29.83,51.25,56.38
414,M,8,0.47,7.23,29.6,51.07,56.6
414,M,9,0.45,7.33,29.97,51.9,56.85
414,M,10,0.35,7.07,30.47,53.33,59.5
551,M,1,0.45,5.18,24.3,43.4,47.7
551,M,2,0.5,5.42,23.9,43.68,48.38
551,M,3,0.65,5.43,24.32,44.4,49.12
551,M,4,0.25,4.97,23.08,42.13,46.6
551,M,5,0.4,4.98,22.4,41.77,46.38
551,M,6,0.42,4.98,22.82,42.92,47.6
551,M,7,0.45,5.23,23.67,44.67,49.45
551,M,8,0.4,5.23,24.07,45.6,50.4
551,M,9,0.3,5.02,24.23,45.03,49.95
551,M,10,0.37,,,,
477,M,1,0.73,5.82,25.43,47.73,53
477,M,2,0.87,6.25,25.73,48.02,52.9
477,M,3,0.82,5.83,25.1,46.18,51
477,M,4,0.78,5.92,25.4,47.48,52.53
477,M,5,0.8,5.72,25.15,47.37,52.4
477,M,6,0.8,6.98,27.15,50.03,55.2
477,M,7,0.7,6.22,27.7,51.37,56.7
477,M,8,0.72,6.85,27.73,51.57,57.33
477,M,9,0.65,8.42,,,42.78
285,M,1,0.38,5.25,24.63,46.8,51.62
285,M,2,0.67,5.72,24.85,47.38,52.2
285,M,3,0.78,5.68,24.6,45.37,49.82
285,M,4,0.62,5.5,23.68,43.78,48.25
285,M,5,0.35,4.77,22.07,43.93,49.08
285,M,6,0.05,4.32,22.68,45.37,50.98
285,M,7,0.48,5.23,24.93,47.58,52.68
285,M,8,0.28,4.17,18.07,34.12,37.77
285,M,9,0.08,4.32,20.83,39.37,43.48
422,M,1,0.3,4.9,23.63,44,48.63
422,M,2,0.27,44.52,23.57,,49.08
422,M,3,0.33,5.17,23,43.55,48.13
422,M,4,0.43,5.3,23.98,43.93,48.48
422,M,5,0.47,5.22,23.52,43.9,48.4
422,M,6,0.45,5.15,23.32,43.12,47.63
422,M,7,0.48,5.27,23.35,43.3,47.7
422,M,8,0.57,5.57,24.12,44.07,48.18
422,M,9,0.35,5.25,23.28,42.43,46.95
376,M,1,0.5,5.5,24.37,44.9,50.05
376,M,2,0.4,5.17,23.58,43.75,48.48
376,M,3,0.3,4.92,21.7,41.33,45.85
376,M,4,0.27,4.87,21.9,41.93,46.38
376,M,5,0.52,5.17,21.77,41.08,45.85
376,M,6,0.28,5.02,22.77,42.73,47.25
376,M,7,0.43,5.17,22.57,42.47,46.93
376,M,8,0.33,5.3,22.22,41.7,46.13
376,M,9,0.53,5.43,23.15,43.58,47.9
232,F,1,0.7,5.65,24.43,43.37,47.57
232,F,2,0.62,5.55,23.38,41.55,45.93
232,F,3,0.52,5.28,22.87,41.57,46.07
232,F,4,0.62,5.43,23.53,43.05,47.75
232,F,5,0.55,5.22,22.6,41.58,46.1
232,F,6,0.47,5.17,22.93,42.32,46.98
232,F,7,0.58,5.52,23.87,44.23,48.83
232,F,8,0.45,5.45,24.32,44.8,49.53
232,F,9,0.47,5.43,24.7,46.15,51.08
452,M,1,0.27,5,22.67,41.47,47.58
452,M,2,0.5,5.5,23.77,44.78,49.58
452,M,3,0.22,4.77,22.13,41.47,46.1
452,M,4,0.22,4.75,22.22,42.63,47
452,M,5,0.08,4.32,20.77,39.72,44.28
452,M,6,0.27,4.62,22.08,41.72,46.35
452,M,7,0.17,4.6,22.42,42.9,47.57
452,M,8,0.18,4.62,21.73,42.47,47.15
452,M,9,0.3,4.98,24.5,47.7,52.63
198,M,1,0.72,5.85,23.97,40.75,44.6
198,M,2,0.55,5.43,22.03,37.53,41.3
198,M,3,0.6,5.28,20.12,35.42,39.1
198,M,4,0.52,4.88,19.93,35.43,39.08
198,M,5,0.73,5.23,20.02,35.47,39.07
198,M,6,0.67,5.23,20.22,36.27,40
198,M,7,0.57,5.25,22.47,39.55,43.53
198,M,8,0.57,5.37,22.75,42.42,47.33
198,M,9,0.42,4.77,21.72,48,53.08
306,M,1,0.22,4.78,24.77,45.57,50.18
306,M,2,0.73,5.58,24.82,46.53,51.58
306,M,3,0.78,5.53,24.12,48.63,53.6
306,M,4,0.82,5.65,23.97,44.35,48.88
306,M,5,0.7,5.43,24.3,46.78,51.67
306,M,6,0.67,5.2,23.97,46.08,51
306,M,7,0.65,5.47,24.72,47.4,52.28
306,M,8,0.7,5.65,24.72,48.47,53.73
306,M,9,0.43,5.55,25.43,48.98,55
306,M,10,4.93,,,,
219,M,1,0.33,5.5,25.55,48.33,53.17
219,M,2,0.45,5.75,26.32,49.27,54
219,M,3,0.52,5.73,26.45,48.35,53.22
219,M,4,0.42,5.47,26.65,50.07,54.8
219,M,5,0.5,5.38,26.65,50.33,54.68
219,M,6,0.5,5.57,25.28,47.67,52.2
219,M,7,0.48,5.77,26.08,48.55,53.63
219,M,8,0.58,6.92,26.1,49.07,54.37
219,M,9,0.47,5.82,27.78,51.3,56.22
315,M,1,0.75,5.87,25.42,47.77,52.93
315,M,2,0.87,6.3,26.15,47.38,52.23
315,M,3,0.82,5.83,24.9,46.18,51.07
315,M,4,0.78,5.93,25.38,47.55,52.52
315,M,5,0.82,5.5,25.02,47.63,52.55
315,M,6,0.78,7.35,26.88,50.83,55.88
315,M,7,0.7,6.05,28.08,51.63,57.13
315,M,8,0.73,6.35,28.03,51.25,56.9
315,M,9,0.63,7.22,28.43,52.15,57.47
315,M,10,0.85,,,,
260,F,1,0.55,5.75,24.6,44.2,48.52
260,F,2,0.48,5.42,23.43,44.37,49.02
260,F,3,0.37,5.27,23.58,43.52,47.97
260,F,4,0.4,5.35,24.25,44.12,48.33
260,F,5,0.48,5.38,23.75,44.48,49.02
260,F,6,0.3,5.18,25.35,47.73,52.35
260,F,7,0.32,5.67,24.58,47.12,52.42
260,F,8,0.42,5.67,25.95,48.08,53.15
260,F,9,0.35,51.57,27.13,,57.88
256,M,1,0.07,3.93,18.92,35.92,40.02
256,M,2,0.03,4.03,19.72,37.03,41.08
256,M,3,0.17,4.2,19.68,37.33,41.48
256,M,4,0.05,4.05,20.22,38.4,42.6
256,M,5,0.07,4.22,20.98,39.67,43.97
256,M,6,0.02,41.97,21.32,,46.72
256,M,7,0.05,4.52,24.07,46.27,51.1
256,M,8,0.07,51.17,26.52,,56.07
256,M,9,0.07,5.32,31.05,55.75,59.67
256,M,10,0.05,5.1,28.8,56.5,
18,M,1,0.02,4.28,21.93,42.82,47.95
18,M,2,0,4.48,24.6,46.97,52.4
18,M,3,0.12,4.68,22.48,41.28,46.67
18,M,4,0,4.13,20.33,40.22,44.8
18,M,5,0.15,4.5,22.03,40.05,44.45
18,M,6,0.07,4.45,20.98,39.6,44.28
18,M,7,0.07,4.2,20.35,39.17,43.68
18,M,8,0.17,4.5,21.75,41.03,46.87
538,M,1,0.47,5.17,23.22,36.55,39.4
538,M,2,0.03,2.8,13.15,24.32,26.93
538,M,3,0.65,4.82,17.13,31.02,34.37
538,M,4,0.05,2.92,13.9,25.95,28.88
538,M,5,0.05,3.35,17.22,30.67,33.93
538,M,6,0.5,5.2,18.7,33.03,36.6
538,M,7,0.15,4.38,19.03,36.13,40.2
538,M,8,0.08,3.3,14.65,28.03,31.22
483,F,1,0.55,5.2,22,40.32,45.3
483,F,2,0.08,4.43,21.25,40.12,45.05
483,F,3,0,3.82,20.2,38.43,43.35
483,F,4,0.17,4.57,21.03,39.32,44.12
483,F,5,0.35,4.75,21.15,39.53,44.02
483,F,6,0.22,4.52,20.73,39.25,43.77
483,F,7,0.12,4.32,20.4,38.47,43.1
483,F,8,0.15,4.38,20.3,38.2,43.17
423,M,1,0.57,5.2,22.02,40.3,45.33
423,M,2,0.1,4.43,21.23,40.1,45.17
423,M,3,0,3.83,20.18,38.45,43.35
423,M,4,0.2,4.57,21.03,39.32,44.15
423,M,5,0.05,3.37,21.13,39.75,44.33
423,M,6,0.23,4.52,20.83,39.47,44.33
423,M,7,0.13,4.32,20.88,39.33,44.28
423,M,8,0.15,4.42,20.3,38.18,43.18
225,M,1,0.78,5.78,24.48,44.75,49.5
225,M,2,0.2,5.08,22.9,46.07,50.78
225,M,3,0.45,5.37,23.92,44.28,49.1
225,M,4,0.32,5.12,23,42.18,52.65
225,M,5,0.48,5.33,22.43,40.82,45.33
225,M,6,0.3,4.9,21.48,39.95,44.47
225,M,7,0.3,4.97,21.73,40.85,45.17
225,M,8,0.27,4.88,21.95,40.92,45.43
258,M,1,0.27,4.98,22.67,41.48,46.87
258,M,2,0.5,5.5,23.78,43.83,48.5
258,M,3,0.22,4.78,22.12,41.45,46.1
258,M,4,0.22,4.75,22.22,41.83,46.25
258,M,5,0.07,4.32,20.77,40.05,44.28
258,M,6,0.25,4.6,22.08,41.72,46.35
258,M,7,0.17,4.6,22.42,42.88,47.58
258,M,8,0.17,4.62,21.75,42.45,47.15
101,M,1,0.62,5.62,23.95,41.92,45.95
101,M,2,0.57,5.32,22.28,39.73,43.8
101,M,3,0.35,4.93,21.22,38.27,42.27
101,M,4,0.27,4.73,20.72,38.37,42.62
101,M,5,0.35,4.83,21.27,40.17,44.22
101,M,6,0.38,40.18,21.65,,44.58
101,M,7,0.35,5.02,22.37,41.42,47
101,M,8,0.28,4.82,22.67,43.02,47.98
101,M,9,0.32,5.83,30.12,56.43,
130,M,1,0.35,4.88,21.27,38.33,43.35
130,M,2,0.17,4.52,19.2,35.25,39.07
130,M,3,0.18,4.25,19.72,36.17,39.97
130,M,4,0.07,3.98,19.07,36.85,40.72
130,M,5,0.5,4.65,21.43,39.98,43.73
130,M,6,0.08,3.92,21.27,41.1,45.32
130,M,7,0.12,3.93,20.6,39.33,43.6
130,M,8,0.58,4.85,21.8,43.85,48.75
97,M,1,0.78,6.1,26.58,49.08,54.15
97,M,2,0.82,6.32,26.87,49.6,54.65
97,M,3,0.85,6,26.9,49.53,54.85
97,M,4,0.8,5.93,26.32,50.1,55.13
97,M,5,0.82,6.23,27.07,50.12,55.27
97,M,6,0.83,7,27.85,51.42,56.67
97,M,7,0.77,52.17,28.78,,57.63
97,M,8,0.73,7.63,,,50.72
271,M,1,0.17,4.27,21.95,41.58,48.07
271,M,2,0.17,4.32,22,41.12,46.55
271,M,3,0.22,4.35,21.87,40.15,45.1
271,M,4,0.07,3.82,21.08,38.82,43.62
271,M,5,0.18,4.12,19.73,37.25,42.77
271,M,6,0.18,4.23,19.9,38.67,44.38
271,M,7,0.17,4.17,21.82,41.43,47.78
271,M,8,0.17,4.58,24.27,46.38,51.3
291,M,1,0.57,5.43,24.07,43.87,48.25
291,M,2,0.37,5.23,24.68,44.93,49.5
291,M,3,0.1,4.3,20.8,40.75,45.67
291,M,4,0.1,4.3,20.88,40.83,45.22
291,M,5,0.1,4.05,19.8,38.52,43.02
291,M,6,0.08,4.18,21.45,42.22,48.2
291,M,7,0.1,4.33,22.55,44.22,49.68
291,M,8,0.1,4.42,23.1,46.38,51.45
311,M,1,0.23,4.92,23.4,43.6,48.13
311,M,2,0.43,5.38,23.75,45.7,51.47
311,M,3,0.38,5.18,24.65,44.82,49.58
311,M,4,0.3,5.07,23.4,44.6,50.15
311,M,5,0.42,5.07,23.43,44.83,50.75
311,M,6,0.33,5.17,23.97,45,51.1
311,M,7,0.4,5.25,24.42,47.32,53.23
311,M,8,0.27,5.03,24.43,46.5,51.7
29,M,1,0.48,5.5,24.32,43.4,47.82
29,M,2,0.6,5.52,22.98,41.38,45.68
29,M,3,0.63,40.3,22.55,,44.47
29,M,4,0.38,5.13,21.72,39.55,43.7
29,M,5,0.58,5.12,21.28,38.73,42.8
29,M,6,0.23,4.63,20.55,38.92,43.45
29,M,7,0.2,4.65,23.15,44.35,49.43
29,M,8,0.37,5,24.95,46.9,52.17
398,F,1,0.27,4.88,23.57,,49.43
398,F,2,0.32,5.18,24.13,44.73,49.9
398,F,3,0.38,5.1,24.4,46.5,51.23
398,F,4,0.4,5.23,23.73,44.32,49.02
398,F,5,0.5,5.52,24.03,44.52,49
398,F,6,0.4,5.12,23.03,43.45,48
398,F,7,0.28,4.88,22.73,44.25,49.48
398,F,8,0.4,5.33,24.78,47.1,52.4
398,F,9,9.85,,,,
437,M,1,0.8,5.6,23.85,42.88,47.25
437,M,2,0.42,5.22,22.85,41.7,46.08
437,M,3,0.72,43.03,23.47,,47.6
437,M,4,0.52,5.38,23.47,43.05,47.53
437,M,5,0.65,5.47,23.85,43.77,48.23
437,M,6,0.58,5.52,23.97,44.62,49.45
437,M,7,0.47,5.35,24.87,47.37,52.7
437,M,8,0.3,5.28,25.4,47.72,52.9
240,M,1,0.63,5.63,24.9,45.75,50.4
240,M,2,0.63,5.65,24.25,44.23,48.95
240,M,3,0.63,5.53,23.57,43.48,48
240,M,4,0.67,5.53,24.03,44.85,49.37
240,M,5,0.7,5.5,24.2,44.68,49.17
240,M,6,0.6,5.43,24.72,45.42,50.17
240,M,7,0.53,5.52,24.73,46.43,51.6
240,M,8,0.63,5.63,26.23,48.25,53.18
436,M,1,0.17,4.72,23.73,45.72,50.83
436,M,2,0.18,5.22,25.5,47.62,52.43
436,M,3,0.25,5.05,24.4,45.23,50.13
436,M,4,0.2,5.08,24.08,44.88,49.3
436,M,5,0.2,4.68,22.93,43.6,48.23
436,M,6,0.37,5.37,25.97,46.12,50.78
436,M,7,0.23,4.98,23.9,45,49.53
436,M,8,0.27,5.2,25.75,48.55,53.77
252,F,1,0.63,5.32,23.5,43.6,48.12
252,F,2,0.55,5.53,24.9,45.3,49.8
252,F,3,0.4,5.28,23.75,44.82,49.47
252,F,4,0.67,5.67,24.17,44.35,48.88
252,F,5,0.68,5.55,23.87,44.57,49.03
252,F,6,0.45,5.32,23.55,45.1,49.67
252,F,7,0.33,5.15,24.08,45.73,50.32
252,F,8,0.58,5.73,25.67,49.2,54.05
517,M,1,0.62,5.63,24.93,45.77,50.43
517,M,2,0.63,5.65,24.27,44.27,48.93
517,M,3,0.62,5.53,23.58,43.47,47.98
517,M,4,0.65,5.52,24.05,44.85,49.4
517,M,5,0.67,5.48,24.2,44.67,49.17
517,M,6,0.57,5.42,24.7,45.4,50.18
517,M,7,0.57,5.5,24.77,46.53,51.72
517,M,8,0.62,5.58,26.27,49.02,54.13
16,M,1,0.08,4.32,20.37,41.02,45.63
16,M,2,0.2,4.42,20.57,41.2,46.43
16,M,3,0.15,4.4,20.5,39.8,45.97
16,M,4,0.12,4.53,21.22,41.95,48.07
16,M,5,0.13,4.75,22.35,43.05,48.15
16,M,6,0.17,4.92,22.87,43.8,49.02
16,M,7,0.17,5.6,25.4,46.8,52.07
16,M,8,0.35,6.5,28.47,49.13,54.37
16,M,9,0.22,6.82,35.25,,
156,M,1,0.47,4.87,20.67,37.58,41.5
156,M,2,0.57,5.15,20.85,37.68,41.67
156,M,3,0.62,5.1,20.57,37.68,41.77
156,M,4,0.35,4.75,21.07,38.73,43
156,M,5,0.6,5.05,21.28,39.23,44.5
156,M,6,0.23,4.6,21.72,40.07,45.32
156,M,7,0.42,4.8,21.08,40.82,46.87
156,M,8,0.37,5.07,24.83,48.37,54.45
236,M,1,0.82,5.82,24.55,43.72,48.1
236,M,2,0.22,4.5,20.7,38.65,43.05
236,M,3,0.03,4.3,22.18,40.55,45.83
236,M,4,0.12,4.18,20.17,39.77,44.63
236,M,5,0.13,4.37,22.6,43.62,48.42
236,M,6,0.15,4.33,21.72,42.95,49.6
236,M,7,0.5,5.55,24.47,47.23,52.85
236,M,8,0.28,5.03,24.68,48.95,54.45
213,M,1,0.48,5.28,23.38,42.22,46.38
213,M,2,0.37,5.08,22.67,41.17,45.22
213,M,3,0.58,5.35,22.35,40.47,44.53
213,M,4,0.52,5.25,22.35,41.22,45.62
213,M,5,0.72,5.5,22.6,41.3,45.53
213,M,6,0.72,5.58,23.08,42.68,47.2
213,M,7,0.67,5.72,25.03,46.8,52.68
213,M,8,0.63,5.9,28.08,48.65,54.72
116,M,1,0.8,5.83,25.07,46.13,50.58
116,M,2,0.72,6.03,24.55,45.47,49.93
116,M,3,0.72,44.6,24.35,,49.03
116,M,4,0.6,44.08,24.28,,49.58
116,M,5,0.58,5.43,23.98,43.78,48.27
116,M,6,0.5,5.23,24.45,45.48,51.12
116,M,7,0.65,5.55,25.33,47.08,52.57
116,M,8,0.63,5.87,26.63,48.97,54.78
57,F,1,0.68,5.53,24.95,43.48,47.6
57,F,2,0.68,43.08,24.3,,47.13
57,F,3,0.1,3.98,18.25,35.65,39.53
57,F,4,0.33,4.5,19.08,37.15,40.97
57,F,5,0.72,5.2,25.4,43.4,47.48
57,F,6,0.65,41.22,21.57,,45.73
57,F,7,0.63,4.95,23.32,46.2,51.48
57,F,8,0.7,5.57,26.7,50.57,55.77
440,F,1,0.27,5.28,24.78,46.68,51.42
440,F,2,0.77,5.88,25.98,46.77,51.52
440,F,3,0.88,5.73,25.75,46.75,51.3
440,F,4,0.6,5.45,25.33,47.07,51.95
440,F,5,0.62,5.57,24.93,47.23,52.25
440,F,6,0.6,5.6,26.02,49.08,54.05
440,F,7,0.35,5.25,25.95,49.33,54.45
440,F,8,0.52,5.57,26.77,50.72,55.9
119,F,1,0.78,5.82,24.53,44.83,49.55
119,F,2,0.55,5.47,23.45,42.52,46.82
119,F,3,0.57,42.12,22.75,,46.67
119,F,4,0.45,5.25,23.6,44.32,48.93
119,F,5,0.63,5.42,24.27,45.3,49.97
119,F,6,0.62,5.55,25,46.77,51.52
119,F,7,0.62,5.62,25.25,47.4,52.27
119,F,8,0.58,6.22,26.92,51.45,56.58
98,M,1,0.12,4.6,21.97,42.85,48.12
98,M,2,0.1,4.8,23.33,46.32,51.42
98,M,3,0.08,4.58,22.88,44.82,49.52
98,M,4,0.1,4.7,24.23,46.72,51.65
98,M,5,0.1,4.6,23.78,46.6,51.77
98,M,6,0.1,4.72,25.82,48.9,53.87
98,M,7,0.13,5.33,26.27,49.72,55.18
98,M,8,0.15,5.12,27.37,51.4,56.68
108,M,1,0.77,5.82,24.55,44.85,49.57
108,M,2,0.57,42.43,23.47,,46.65
108,M,3,0.58,5.37,22.52,41.1,46.08
108,M,4,0.45,5.25,22.85,41.67,45.95
108,M,5,0.63,5.25,22,40.6,45.77
108,M,6,0.63,5.35,24.77,43.23,47.37
108,M,7,0.62,5.38,22.53,45.72,50.23
108,M,8,0.62,6.25,26.87,51.68,56.7
108,M,9,0.58,6.2,,,
45,M,1,0.18,4.35,19.22,34.93,38.67
45,M,2,0.07,3.88,18.73,34.08,37.65
45,M,3,0.07,3.87,17.98,33.85,37.55
45,M,4,0.08,3.93,18.57,36.7,40.48
45,M,5,0.08,4.18,20.63,39.48,44.13
45,M,6,0.08,4.3,21.25,43.38,48.77
45,M,7,0.13,5.65,27.17,49.87,54.6
45,M,8,0.13,6.07,28.35,51.7,57
492,M,1,0.65,6.1,26.55,49.37,54.08
492,M,2,0.63,6.23,27.42,49,54.17
492,M,3,0.58,6.2,26.35,49.12,54.45
492,M,4,0.63,6.45,26.82,49.23,54.37
492,M,5,0.6,6.6,27.02,50.13,55.2
492,M,6,0.7,5.8,27.07,50.38,55.07
492,M,7,0.6,5.77,26.67,50.97,56.63
492,M,8,0.58,5.83,28.25,52.1,57.07
492,M,9,1.17,,,,
7,M,1,0.32,5.37,24.95,47.3,52.35
7,M,2,0.32,5.2,24.02,46.57,51.3
7,M,3,0.53,5.47,24.83,45.65,50.48
7,M,4,0.33,5.15,23.97,45.15,50.55
7,M,5,0.48,5.5,25.65,48.47,53.85
7,M,6,0.45,5.58,27,50.07,55.47
7,M,7,0.45,5.77,27.5,52.02,57.1
7,M,8,0.55,7.55,27.23,52.02,57.4
107,M,1,0.33,5.17,23.9,43.33,47.85
107,M,2,0.42,5.35,23.32,42.63,47.1
107,M,3,0.23,4.85,21.95,41.2,45.75
107,M,4,0.27,5.02,23.55,43.32,47.73
107,M,5,0.28,4.92,22.75,42.68,47.25
107,M,6,0.17,4.83,23.7,48.1,53.1
107,M,7,0.42,5.67,26.05,48.6,53.72
107,M,8,0.13,5.27,29.28,53.2,57.57
107,M,9,0.1,7.88,45.87,,
390,M,1,0.78,5.77,24.48,45.25,49.98
390,M,2,0.18,5.02,22.85,42.5,47.22
390,M,3,0.43,5.38,23.92,44.3,49.08
390,M,4,0.28,5.12,23.02,42.85,47.63
390,M,5,0.5,5.37,23.37,44.03,49.1
390,M,6,0.67,5.88,25.62,47.13,53.33
390,M,7,0.62,5.83,25.87,49.22,54.27
390,M,8,0.72,6.32,28.42,53.43,57.83
501,M,1,0.48,5.5,24.22,44.98,49.6
501,M,2,0.48,5.38,23.8,44.43,49.03
501,M,3,0.65,5.43,24.32,44.62,49.48
501,M,4,0.5,5.12,22.88,43.37,48.45
501,M,5,0.52,5.18,23.67,44.57,49.62
501,M,6,0.45,5.48,25.18,46.82,51.77
501,M,7,0.37,5.45,26.18,49.15,54.45
501,M,8,0.57,6.35,27.67,52.45,58.23
501,M,9,0.42,7.43,31.43,58.07,
153,M,1,0.42,5.12,24.87,46.95,52.6
153,M,2,0.23,5.05,24.12,47.07,52.98
153,M,3,0.27,4.8,24.45,47.8,53.38
153,M,4,0.23,4.82,24.98,47.72,52.87
153,M,5,0.3,4.78,25.08,47.82,52.9
153,M,6,0.23,49.9,25.83,,55.7
153,M,7,0.25,5.67,26.95,51.82,57.57
